transaction_id,statement_id,date,amount,description,company_name,branch_name,branch_id,bank_name,user_id,company_id
1,5,2004-05-05,-873.97,Transaction 1,Apple_US,San Francisco,5,Chase,2,2
2,5,2004-05-01,-964.49,Transaction 2,Apple_US,San Francisco,5,Chase,2,2
3,5,2004-05-16,538.1,Transaction 3,Apple_US,San Francisco,5,Chase,2,2
4,5,2004-05-07,-704.0,Transaction 4,Apple_US,San Francisco,5,Chase,2,2
5,5,2004-05-26,197.03,Transaction 5,Apple_US,San Francisco,5,Chase,2,2
6,5,2004-05-11,-450.51,Transaction 6,Apple_US,San Francisco,5,Chase,2,2
7,5,2004-05-08,-121.28,Transaction 7,Apple_US,San Francisco,5,Chase,2,2
8,5,2004-05-22,125.35,Transaction 8,Apple_US,San Francisco,5,Chase,2,2
9,5,2004-05-25,-696.11,Transaction 9,Apple_US,San Francisco,5,Chase,2,2
10,5,2004-05-26,-530.11,Transaction 10,Apple_US,San Francisco,5,Chase,2,2
11,5,2004-05-05,-108.14,Transaction 11,Apple_US,San Francisco,5,Chase,2,2
12,5,2004-05-16,-216.39,Transaction 12,Apple_US,San Francisco,5,Chase,2,2
13,5,2004-05-05,-198.07,Transaction 13,Apple_US,San Francisco,5,Chase,2,2
14,5,2004-05-18,-341.73,Transaction 14,Apple_US,San Francisco,5,Chase,2,2
15,5,2004-05-16,-299.79,Transaction 15,Apple_US,San Francisco,5,Chase,2,2
16,5,2004-05-11,-989.17,Transaction 16,Apple_US,San Francisco,5,Chase,2,2
17,5,2004-05-01,-836.16,Transaction 17,Apple_US,San Francisco,5,Chase,2,2
18,5,2004-05-26,349.6,Transaction 18,Apple_US,San Francisco,5,Chase,2,2
19,5,2004-05-21,970.35,Transaction 19,Apple_US,San Francisco,5,Chase,2,2
20,5,2004-05-05,282.85,Transaction 20,Apple_US,San Francisco,5,Chase,2,2
21,5,2004-05-29,823.46,Transaction 21,Apple_US,San Francisco,5,Chase,2,2
22,5,2004-05-24,60.43,Transaction 22,Apple_US,San Francisco,5,Chase,2,2
23,5,2004-05-02,-380.74,Transaction 23,Apple_US,San Francisco,5,Chase,2,2
24,5,2004-05-22,-92.08,Transaction 24,Apple_US,San Francisco,5,Chase,2,2
25,5,2004-05-18,-496.06,Transaction 25,Apple_US,San Francisco,5,Chase,2,2
26,5,2004-05-07,223.55,Transaction 26,Apple_US,San Francisco,5,Chase,2,2
27,5,2004-05-06,-716.32,Transaction 27,Apple_US,San Francisco,5,Chase,2,2
28,5,2004-05-03,917.1,Transaction 28,Apple_US,San Francisco,5,Chase,2,2
29,5,2004-05-01,-99.93,Transaction 29,Apple_US,San Francisco,5,Chase,2,2
30,5,2004-05-12,-940.94,Transaction 30,Apple_US,San Francisco,5,Chase,2,2
31,5,2004-05-23,860.46,Transaction 31,Apple_US,San Francisco,5,Chase,2,2
32,5,2004-05-18,-567.18,Transaction 32,Apple_US,San Francisco,5,Chase,2,2
33,5,2004-05-09,747.86,Transaction 33,Apple_US,San Francisco,5,Chase,2,2
34,5,2004-05-14,159.72,Transaction 34,Apple_US,San Francisco,5,Chase,2,2
35,5,2004-05-25,-866.18,Transaction 35,Apple_US,San Francisco,5,Chase,2,2
36,5,2004-05-26,-591.67,Transaction 36,Apple_US,San Francisco,5,Chase,2,2
37,5,2004-05-19,302.73,Transaction 37,Apple_US,San Francisco,5,Chase,2,2
38,5,2004-05-16,-464.83,Transaction 38,Apple_US,San Francisco,5,Chase,2,2
39,5,2004-05-28,988.72,Transaction 39,Apple_US,San Francisco,5,Chase,2,2
40,5,2004-05-15,151.17,Transaction 40,Apple_US,San Francisco,5,Chase,2,2
41,5,2004-05-30,-364.84,Transaction 41,Apple_US,San Francisco,5,Chase,2,2
42,5,2004-05-01,-759.23,Transaction 42,Apple_US,San Francisco,5,Chase,2,2
43,5,2004-05-13,-250.03,Transaction 43,Apple_US,San Francisco,5,Chase,2,2
44,5,2004-05-01,30.57,Transaction 44,Apple_US,San Francisco,5,Chase,2,2
45,5,2004-05-16,-969.17,Transaction 45,Apple_US,San Francisco,5,Chase,2,2
46,5,2004-05-12,-984.02,Transaction 46,Apple_US,San Francisco,5,Chase,2,2
47,5,2004-05-31,97.77,Transaction 47,Apple_US,San Francisco,5,Chase,2,2
48,5,2004-05-05,-817.62,Transaction 48,Apple_US,San Francisco,5,Chase,2,2
49,5,2004-05-09,949.69,Transaction 49,Apple_US,San Francisco,5,Chase,2,2
50,5,2004-05-06,11.96,Transaction 50,Apple_US,San Francisco,5,Chase,2,2
51,5,2004-05-14,-563.6,Transaction 51,Apple_US,San Francisco,5,Chase,2,2
52,5,2004-05-23,282.24,Transaction 52,Apple_US,San Francisco,5,Chase,2,2
53,5,2004-05-22,-245.91,Transaction 53,Apple_US,San Francisco,5,Chase,2,2
54,5,2004-05-21,16.55,Transaction 54,Apple_US,San Francisco,5,Chase,2,2
55,5,2004-05-17,820.37,Transaction 55,Apple_US,San Francisco,5,Chase,2,2
56,5,2004-05-16,941.32,Transaction 56,Apple_US,San Francisco,5,Chase,2,2
57,5,2004-05-20,775.78,Transaction 57,Apple_US,San Francisco,5,Chase,2,2
58,5,2004-05-18,403.26,Transaction 58,Apple_US,San Francisco,5,Chase,2,2
59,5,2004-05-21,-879.35,Transaction 59,Apple_US,San Francisco,5,Chase,2,2
60,5,2004-05-21,315.77,Transaction 60,Apple_US,San Francisco,5,Chase,2,2
61,5,2004-05-14,63.83,Transaction 61,Apple_US,San Francisco,5,Chase,2,2
62,5,2004-05-17,-27.39,Transaction 62,Apple_US,San Francisco,5,Chase,2,2
63,5,2004-05-27,-589.83,Transaction 63,Apple_US,San Francisco,5,Chase,2,2
64,5,2004-05-26,108.4,Transaction 64,Apple_US,San Francisco,5,Chase,2,2
65,5,2004-05-14,739.66,Transaction 65,Apple_US,San Francisco,5,Chase,2,2
66,5,2004-05-03,-872.25,Transaction 66,Apple_US,San Francisco,5,Chase,2,2
