transaction_id,statement_id,date,amount,description,company_name,branch_name,branch_id,bank_name,user_id,company_id
1,6,2000-01-27,-997.29,Transaction 1,Apple_US,Los Angeles,6,Chase,2,2
2,6,2000-01-13,889.67,Transaction 2,Apple_US,Los Angeles,6,Chase,2,2
3,6,2000-01-18,954.83,Transaction 3,Apple_US,Los Angeles,6,Chase,2,2
4,6,2000-01-11,-237.75,Transaction 4,Apple_US,Los Angeles,6,Chase,2,2
5,6,2000-01-29,724.09,Transaction 5,Apple_US,Los Angeles,6,Chase,2,2
6,6,2000-01-17,641.11,Transaction 6,Apple_US,Los Angeles,6,Chase,2,2
7,6,2000-01-31,-783.39,Transaction 7,Apple_US,Los Angeles,6,Chase,2,2
8,6,2000-01-15,100.68,Transaction 8,Apple_US,Los Angeles,6,Chase,2,2
9,6,2000-01-11,-768.28,Transaction 9,Apple_US,Los Angeles,6,Chase,2,2
10,6,2000-01-23,-467.8,Transaction 10,Apple_US,Los Angeles,6,Chase,2,2
11,6,2000-01-28,-456.02,Transaction 11,Apple_US,Los Angeles,6,Chase,2,2
12,6,2000-01-01,774.26,Transaction 12,Apple_US,Los Angeles,6,Chase,2,2
13,6,2000-01-28,-771.21,Transaction 13,Apple_US,Los Angeles,6,Chase,2,2
14,6,2000-01-14,143.31,Transaction 14,Apple_US,Los Angeles,6,Chase,2,2
15,6,2000-01-31,-834.54,Transaction 15,Apple_US,Los Angeles,6,Chase,2,2
16,6,2000-01-30,-456.4,Transaction 16,Apple_US,Los Angeles,6,Chase,2,2
17,6,2000-01-16,-282.67,Transaction 17,Apple_US,Los Angeles,6,Chase,2,2
18,6,2000-01-04,730.26,Transaction 18,Apple_US,Los Angeles,6,Chase,2,2
19,6,2000-01-10,442.84,Transaction 19,Apple_US,Los Angeles,6,Chase,2,2
20,6,2000-01-17,-724.45,Transaction 20,Apple_US,Los Angeles,6,Chase,2,2
21,6,2000-01-01,-932.97,Transaction 21,Apple_US,Los Angeles,6,Chase,2,2
22,6,2000-01-04,-586.36,Transaction 22,Apple_US,Los Angeles,6,Chase,2,2
23,6,2000-01-27,461.4,Transaction 23,Apple_US,Los Angeles,6,Chase,2,2
24,6,2000-01-18,147.72,Transaction 24,Apple_US,Los Angeles,6,Chase,2,2
25,6,2000-01-02,502.46,Transaction 25,Apple_US,Los Angeles,6,Chase,2,2
26,6,2000-01-06,-193.37,Transaction 26,Apple_US,Los Angeles,6,Chase,2,2
27,6,2000-01-24,-296.41,Transaction 27,Apple_US,Los Angeles,6,Chase,2,2
28,6,2000-01-31,-541.8,Transaction 28,Apple_US,Los Angeles,6,Chase,2,2
29,6,2000-01-29,530.93,Transaction 29,Apple_US,Los Angeles,6,Chase,2,2
30,6,2000-01-26,703.47,Transaction 30,Apple_US,Los Angeles,6,Chase,2,2
31,6,2000-01-07,-41.62,Transaction 31,Apple_US,Los Angeles,6,Chase,2,2
32,6,2000-01-13,70.0,Transaction 32,Apple_US,Los Angeles,6,Chase,2,2
33,6,2000-01-31,877.17,Transaction 33,Apple_US,Los Angeles,6,Chase,2,2
34,6,2000-01-03,-332.66,Transaction 34,Apple_US,Los Angeles,6,Chase,2,2
35,6,2000-01-04,633.01,Transaction 35,Apple_US,Los Angeles,6,Chase,2,2
36,6,2000-01-08,-461.7,Transaction 36,Apple_US,Los Angeles,6,Chase,2,2
37,6,2000-01-28,-168.96,Transaction 37,Apple_US,Los Angeles,6,Chase,2,2
38,6,2000-01-25,-967.16,Transaction 38,Apple_US,Los Angeles,6,Chase,2,2
39,6,2000-01-30,-337.98,Transaction 39,Apple_US,Los Angeles,6,Chase,2,2
40,6,2000-01-19,-403.2,Transaction 40,Apple_US,Los Angeles,6,Chase,2,2
41,6,2000-01-18,776.61,Transaction 41,Apple_US,Los Angeles,6,Chase,2,2
42,6,2000-01-16,-478.41,Transaction 42,Apple_US,Los Angeles,6,Chase,2,2
43,6,2000-01-08,-975.74,Transaction 43,Apple_US,Los Angeles,6,Chase,2,2
44,6,2000-01-16,428.87,Transaction 44,Apple_US,Los Angeles,6,Chase,2,2
45,6,2000-01-27,215.86,Transaction 45,Apple_US,Los Angeles,6,Chase,2,2
46,6,2000-01-17,-140.62,Transaction 46,Apple_US,Los Angeles,6,Chase,2,2
47,6,2000-01-18,360.37,Transaction 47,Apple_US,Los Angeles,6,Chase,2,2
48,6,2000-01-31,372.96,Transaction 48,Apple_US,Los Angeles,6,Chase,2,2
49,6,2000-01-13,-311.16,Transaction 49,Apple_US,Los Angeles,6,Chase,2,2
50,6,2000-01-10,860.65,Transaction 50,Apple_US,Los Angeles,6,Chase,2,2
51,6,2000-01-03,460.95,Transaction 51,Apple_US,Los Angeles,6,Chase,2,2
52,6,2000-01-11,106.13,Transaction 52,Apple_US,Los Angeles,6,Chase,2,2
53,6,2000-01-11,-83.44,Transaction 53,Apple_US,Los Angeles,6,Chase,2,2
54,6,2000-01-16,973.75,Transaction 54,Apple_US,Los Angeles,6,Chase,2,2
55,6,2000-01-02,-330.15,Transaction 55,Apple_US,Los Angeles,6,Chase,2,2
56,6,2000-01-01,145.04,Transaction 56,Apple_US,Los Angeles,6,Chase,2,2
