transaction_id,statement_id,date,amount,description,company_name,branch_name,branch_id,bank_name,user_id,company_id
1,10,2015-05-13,930.6,Transaction 1,Google_US,Mountain View,10,DBS,4,4
2,10,2015-05-19,-208.97,Transaction 2,Google_US,Mountain View,10,DBS,4,4
3,10,2015-05-04,-18.64,Transaction 3,Google_US,Mountain View,10,DBS,4,4
4,10,2015-05-05,-187.6,Transaction 4,Google_US,Mountain View,10,DBS,4,4
5,10,2015-05-25,608.6,Transaction 5,Google_US,Mountain View,10,DBS,4,4
6,10,2015-05-26,348.3,Transaction 6,Google_US,Mountain View,10,DBS,4,4
7,10,2015-05-15,-51.28,Transaction 7,Google_US,Mountain View,10,DBS,4,4
8,10,2015-05-15,654.85,Transaction 8,Google_US,Mountain View,10,DBS,4,4
9,10,2015-05-21,562.76,Transaction 9,Google_US,Mountain View,10,DBS,4,4
10,10,2015-05-17,595.66,Transaction 10,Google_US,Mountain View,10,DBS,4,4
11,10,2015-05-03,387.38,Transaction 11,Google_US,Mountain View,10,DBS,4,4
12,10,2015-05-19,-495.89,Transaction 12,Google_US,Mountain View,10,DBS,4,4
13,10,2015-05-26,798.33,Transaction 13,Google_US,Mountain View,10,DBS,4,4
14,10,2015-05-10,233.89,Transaction 14,Google_US,Mountain View,10,DBS,4,4
15,10,2015-05-23,594.77,Transaction 15,Google_US,Mountain View,10,DBS,4,4
16,10,2015-05-31,-522.53,Transaction 16,Google_US,Mountain View,10,DBS,4,4
17,10,2015-05-21,326.75,Transaction 17,Google_US,Mountain View,10,DBS,4,4
18,10,2015-05-20,-673.74,Transaction 18,Google_US,Mountain View,10,DBS,4,4
19,10,2015-05-17,-225.85,Transaction 19,Google_US,Mountain View,10,DBS,4,4
20,10,2015-05-17,29.83,Transaction 20,Google_US,Mountain View,10,DBS,4,4
21,10,2015-05-09,210.49,Transaction 21,Google_US,Mountain View,10,DBS,4,4
22,10,2015-05-17,-603.95,Transaction 22,Google_US,Mountain View,10,DBS,4,4
23,10,2015-05-23,-75.82,Transaction 23,Google_US,Mountain View,10,DBS,4,4
24,10,2015-05-31,551.14,Transaction 24,Google_US,Mountain View,10,DBS,4,4
25,10,2015-05-22,-845.82,Transaction 25,Google_US,Mountain View,10,DBS,4,4
26,10,2015-05-15,109.24,Transaction 26,Google_US,Mountain View,10,DBS,4,4
27,10,2015-05-18,-723.26,Transaction 27,Google_US,Mountain View,10,DBS,4,4
28,10,2015-05-17,732.23,Transaction 28,Google_US,Mountain View,10,DBS,4,4
29,10,2015-05-24,3.83,Transaction 29,Google_US,Mountain View,10,DBS,4,4
30,10,2015-05-02,863.0,Transaction 30,Google_US,Mountain View,10,DBS,4,4
31,10,2015-05-31,-15.33,Transaction 31,Google_US,Mountain View,10,DBS,4,4
32,10,2015-05-29,461.02,Transaction 32,Google_US,Mountain View,10,DBS,4,4
33,10,2015-05-13,490.48,Transaction 33,Google_US,Mountain View,10,DBS,4,4
34,10,2015-05-07,-226.59,Transaction 34,Google_US,Mountain View,10,DBS,4,4
35,10,2015-05-15,-157.42,Transaction 35,Google_US,Mountain View,10,DBS,4,4
36,10,2015-05-23,517.07,Transaction 36,Google_US,Mountain View,10,DBS,4,4
37,10,2015-05-19,396.36,Transaction 37,Google_US,Mountain View,10,DBS,4,4
38,10,2015-05-10,-292.1,Transaction 38,Google_US,Mountain View,10,DBS,4,4
39,10,2015-05-04,-242.27,Transaction 39,Google_US,Mountain View,10,DBS,4,4
40,10,2015-05-31,-949.38,Transaction 40,Google_US,Mountain View,10,DBS,4,4
41,10,2015-05-07,955.5,Transaction 41,Google_US,Mountain View,10,DBS,4,4
42,10,2015-05-12,-796.08,Transaction 42,Google_US,Mountain View,10,DBS,4,4
43,10,2015-05-18,320.6,Transaction 43,Google_US,Mountain View,10,DBS,4,4
44,10,2015-05-19,877.33,Transaction 44,Google_US,Mountain View,10,DBS,4,4
45,10,2015-05-02,649.24,Transaction 45,Google_US,Mountain View,10,DBS,4,4
46,10,2015-05-01,-520.49,Transaction 46,Google_US,Mountain View,10,DBS,4,4
47,10,2015-05-04,450.18,Transaction 47,Google_US,Mountain View,10,DBS,4,4
48,10,2015-05-29,525.97,Transaction 48,Google_US,Mountain View,10,DBS,4,4
49,10,2015-05-12,668.07,Transaction 49,Google_US,Mountain View,10,DBS,4,4
50,10,2015-05-13,-961.56,Transaction 50,Google_US,Mountain View,10,DBS,4,4
51,10,2015-05-12,861.69,Transaction 51,Google_US,Mountain View,10,DBS,4,4
52,10,2015-05-18,-724.69,Transaction 52,Google_US,Mountain View,10,DBS,4,4
53,10,2015-05-25,499.03,Transaction 53,Google_US,Mountain View,10,DBS,4,4
54,10,2015-05-24,-982.51,Transaction 54,Google_US,Mountain View,10,DBS,4,4
55,10,2015-05-26,953.72,Transaction 55,Google_US,Mountain View,10,DBS,4,4
56,10,2015-05-08,597.19,Transaction 56,Google_US,Mountain View,10,DBS,4,4
57,10,2015-05-09,-859.41,Transaction 57,Google_US,Mountain View,10,DBS,4,4
58,10,2015-05-24,-885.38,Transaction 58,Google_US,Mountain View,10,DBS,4,4
59,10,2015-05-22,375.98,Transaction 59,Google_US,Mountain View,10,DBS,4,4
60,10,2015-05-24,827.78,Transaction 60,Google_US,Mountain View,10,DBS,4,4
61,10,2015-05-20,-952.43,Transaction 61,Google_US,Mountain View,10,DBS,4,4
62,10,2015-05-14,-28.17,Transaction 62,Google_US,Mountain View,10,DBS,4,4
63,10,2015-05-03,-485.65,Transaction 63,Google_US,Mountain View,10,DBS,4,4
64,10,2015-05-24,-571.29,Transaction 64,Google_US,Mountain View,10,DBS,4,4
65,10,2015-05-25,-501.68,Transaction 65,Google_US,Mountain View,10,DBS,4,4
66,10,2015-05-23,436.25,Transaction 66,Google_US,Mountain View,10,DBS,4,4
67,10,2015-05-30,776.27,Transaction 67,Google_US,Mountain View,10,DBS,4,4
68,10,2015-05-16,-95.87,Transaction 68,Google_US,Mountain View,10,DBS,4,4
69,10,2015-05-06,646.38,Transaction 69,Google_US,Mountain View,10,DBS,4,4
70,10,2015-05-10,-937.14,Transaction 70,Google_US,Mountain View,10,DBS,4,4
71,10,2015-05-27,-114.57,Transaction 71,Google_US,Mountain View,10,DBS,4,4
72,10,2015-05-22,897.57,Transaction 72,Google_US,Mountain View,10,DBS,4,4
73,10,2015-05-31,174.26,Transaction 73,Google_US,Mountain View,10,DBS,4,4
74,10,2015-05-10,872.28,Transaction 74,Google_US,Mountain View,10,DBS,4,4
75,10,2015-05-25,439.86,Transaction 75,Google_US,Mountain View,10,DBS,4,4
76,10,2015-05-08,891.43,Transaction 76,Google_US,Mountain View,10,DBS,4,4
77,10,2015-05-16,-706.49,Transaction 77,Google_US,Mountain View,10,DBS,4,4
78,10,2015-05-01,-605.36,Transaction 78,Google_US,Mountain View,10,DBS,4,4
79,10,2015-05-17,-924.87,Transaction 79,Google_US,Mountain View,10,DBS,4,4
80,10,2015-05-28,-152.48,Transaction 80,Google_US,Mountain View,10,DBS,4,4
81,10,2015-05-24,-72.31,Transaction 81,Google_US,Mountain View,10,DBS,4,4
82,10,2015-05-02,301.14,Transaction 82,Google_US,Mountain View,10,DBS,4,4
83,10,2015-05-09,-280.3,Transaction 83,Google_US,Mountain View,10,DBS,4,4
84,10,2015-05-03,54.91,Transaction 84,Google_US,Mountain View,10,DBS,4,4
85,10,2015-05-17,-0.19,Transaction 85,Google_US,Mountain View,10,DBS,4,4
86,10,2015-05-26,247.67,Transaction 86,Google_US,Mountain View,10,DBS,4,4
87,10,2015-05-14,-120.66,Transaction 87,Google_US,Mountain View,10,DBS,4,4
88,10,2015-05-26,252.71,Transaction 88,Google_US,Mountain View,10,DBS,4,4
89,10,2015-05-07,297.33,Transaction 89,Google_US,Mountain View,10,DBS,4,4
90,10,2015-05-31,490.31,Transaction 90,Google_US,Mountain View,10,DBS,4,4
91,10,2015-05-23,79.68,Transaction 91,Google_US,Mountain View,10,DBS,4,4
92,10,2015-05-05,-669.6,Transaction 92,Google_US,Mountain View,10,DBS,4,4
93,10,2015-05-27,-402.42,Transaction 93,Google_US,Mountain View,10,DBS,4,4
94,10,2015-05-04,180.11,Transaction 94,Google_US,Mountain View,10,DBS,4,4
95,10,2015-05-03,-317.4,Transaction 95,Google_US,Mountain View,10,DBS,4,4
96,10,2015-05-23,-114.6,Transaction 96,Google_US,Mountain View,10,DBS,4,4
97,10,2015-05-22,1.12,Transaction 97,Google_US,Mountain View,10,DBS,4,4
98,10,2015-05-14,588.73,Transaction 98,Google_US,Mountain View,10,DBS,4,4
99,10,2015-05-08,845.58,Transaction 99,Google_US,Mountain View,10,DBS,4,4
100,10,2015-05-14,-860.28,Transaction 100,Google_US,Mountain View,10,DBS,4,4
