transaction_id,statement_id,date,amount,description,company_name,branch_name,branch_id,bank_name,user_id,company_id
1,9,2015-05-12,31.25,Transaction 1,Google_India,Pune,9,ICICI,3,3
2,9,2015-05-06,-977.23,Transaction 2,Google_India,Pune,9,ICICI,3,3
3,9,2015-05-15,131.97,Transaction 3,Google_India,Pune,9,ICICI,3,3
4,9,2015-05-25,785.29,Transaction 4,Google_India,Pune,9,ICICI,3,3
5,9,2015-05-09,513.5,Transaction 5,Google_India,Pune,9,ICICI,3,3
6,9,2015-05-29,-788.27,Transaction 6,Google_India,Pune,9,ICICI,3,3
7,9,2015-05-13,-111.52,Transaction 7,Google_India,Pune,9,ICICI,3,3
8,9,2015-05-10,662.08,Transaction 8,Google_India,Pune,9,ICICI,3,3
9,9,2015-05-26,729.9,Transaction 9,Google_India,Pune,9,ICICI,3,3
10,9,2015-05-14,-313.02,Transaction 10,Google_India,Pune,9,ICICI,3,3
11,9,2015-05-03,764.16,Transaction 11,Google_India,Pune,9,ICICI,3,3
12,9,2015-05-22,188.74,Transaction 12,Google_India,Pune,9,ICICI,3,3
13,9,2015-05-15,467.53,Transaction 13,Google_India,Pune,9,ICICI,3,3
14,9,2015-05-13,-572.42,Transaction 14,Google_India,Pune,9,ICICI,3,3
15,9,2015-05-09,-864.07,Transaction 15,Google_India,Pune,9,ICICI,3,3
16,9,2015-05-19,615.42,Transaction 16,Google_India,Pune,9,ICICI,3,3
17,9,2015-05-23,-757.15,Transaction 17,Google_India,Pune,9,ICICI,3,3
18,9,2015-05-17,-713.3,Transaction 18,Google_India,Pune,9,ICICI,3,3
19,9,2015-05-13,827.3,Transaction 19,Google_India,Pune,9,ICICI,3,3
20,9,2015-05-12,596.18,Transaction 20,Google_India,Pune,9,ICICI,3,3
21,9,2015-05-16,533.78,Transaction 21,Google_India,Pune,9,ICICI,3,3
22,9,2015-05-29,986.98,Transaction 22,Google_India,Pune,9,ICICI,3,3
23,9,2015-05-15,151.76,Transaction 23,Google_India,Pune,9,ICICI,3,3
24,9,2015-05-31,-18.16,Transaction 24,Google_India,Pune,9,ICICI,3,3
25,9,2015-05-04,-633.58,Transaction 25,Google_India,Pune,9,ICICI,3,3
26,9,2015-05-31,2.2,Transaction 26,Google_India,Pune,9,ICICI,3,3
27,9,2015-05-18,957.85,Transaction 27,Google_India,Pune,9,ICICI,3,3
28,9,2015-05-25,-428.24,Transaction 28,Google_India,Pune,9,ICICI,3,3
29,9,2015-05-18,-260.47,Transaction 29,Google_India,Pune,9,ICICI,3,3
30,9,2015-05-21,985.58,Transaction 30,Google_India,Pune,9,ICICI,3,3
31,9,2015-05-08,-917.88,Transaction 31,Google_India,Pune,9,ICICI,3,3
32,9,2015-05-14,226.71,Transaction 32,Google_India,Pune,9,ICICI,3,3
33,9,2015-05-15,266.15,Transaction 33,Google_India,Pune,9,ICICI,3,3
34,9,2015-05-21,304.57,Transaction 34,Google_India,Pune,9,ICICI,3,3
35,9,2015-05-01,644.07,Transaction 35,Google_India,Pune,9,ICICI,3,3
36,9,2015-05-31,645.99,Transaction 36,Google_India,Pune,9,ICICI,3,3
37,9,2015-05-28,-820.51,Transaction 37,Google_India,Pune,9,ICICI,3,3
38,9,2015-05-10,290.84,Transaction 38,Google_India,Pune,9,ICICI,3,3
39,9,2015-05-23,387.26,Transaction 39,Google_India,Pune,9,ICICI,3,3
40,9,2015-05-21,-693.67,Transaction 40,Google_India,Pune,9,ICICI,3,3
41,9,2015-05-24,186.72,Transaction 41,Google_India,Pune,9,ICICI,3,3
42,9,2015-05-24,-239.94,Transaction 42,Google_India,Pune,9,ICICI,3,3
43,9,2015-05-25,844.75,Transaction 43,Google_India,Pune,9,ICICI,3,3
44,9,2015-05-24,267.82,Transaction 44,Google_India,Pune,9,ICICI,3,3
45,9,2015-05-11,-269.96,Transaction 45,Google_India,Pune,9,ICICI,3,3
46,9,2015-05-08,-777.89,Transaction 46,Google_India,Pune,9,ICICI,3,3
47,9,2015-05-02,443.41,Transaction 47,Google_India,Pune,9,ICICI,3,3
48,9,2015-05-26,299.65,Transaction 48,Google_India,Pune,9,ICICI,3,3
49,9,2015-05-12,-662.84,Transaction 49,Google_India,Pune,9,ICICI,3,3
50,9,2015-05-17,130.06,Transaction 50,Google_India,Pune,9,ICICI,3,3
51,9,2015-05-19,435.88,Transaction 51,Google_India,Pune,9,ICICI,3,3
52,9,2015-05-03,589.94,Transaction 52,Google_India,Pune,9,ICICI,3,3
53,9,2015-05-03,571.02,Transaction 53,Google_India,Pune,9,ICICI,3,3
54,9,2015-05-03,824.82,Transaction 54,Google_India,Pune,9,ICICI,3,3
55,9,2015-05-10,78.04,Transaction 55,Google_India,Pune,9,ICICI,3,3
56,9,2015-05-05,44.49,Transaction 56,Google_India,Pune,9,ICICI,3,3
57,9,2015-05-22,-843.01,Transaction 57,Google_India,Pune,9,ICICI,3,3
58,9,2015-05-30,768.65,Transaction 58,Google_India,Pune,9,ICICI,3,3
59,9,2015-05-20,-501.94,Transaction 59,Google_India,Pune,9,ICICI,3,3
60,9,2015-05-02,-7.45,Transaction 60,Google_India,Pune,9,ICICI,3,3
61,9,2015-05-24,132.06,Transaction 61,Google_India,Pune,9,ICICI,3,3
62,9,2015-05-25,854.93,Transaction 62,Google_India,Pune,9,ICICI,3,3
63,9,2015-05-02,920.41,Transaction 63,Google_India,Pune,9,ICICI,3,3
64,9,2015-05-14,-543.56,Transaction 64,Google_India,Pune,9,ICICI,3,3
65,9,2015-05-05,-859.11,Transaction 65,Google_India,Pune,9,ICICI,3,3
66,9,2015-05-14,-649.01,Transaction 66,Google_India,Pune,9,ICICI,3,3
67,9,2015-05-19,-562.01,Transaction 67,Google_India,Pune,9,ICICI,3,3
68,9,2015-05-30,-460.33,Transaction 68,Google_India,Pune,9,ICICI,3,3
69,9,2015-05-18,-586.21,Transaction 69,Google_India,Pune,9,ICICI,3,3
70,9,2015-05-26,8.34,Transaction 70,Google_India,Pune,9,ICICI,3,3
71,9,2015-05-08,832.35,Transaction 71,Google_India,Pune,9,ICICI,3,3
72,9,2015-05-27,-670.7,Transaction 72,Google_India,Pune,9,ICICI,3,3
73,9,2015-05-14,861.26,Transaction 73,Google_India,Pune,9,ICICI,3,3
74,9,2015-05-31,526.07,Transaction 74,Google_India,Pune,9,ICICI,3,3
75,9,2015-05-23,664.51,Transaction 75,Google_India,Pune,9,ICICI,3,3
76,9,2015-05-08,-75.78,Transaction 76,Google_India,Pune,9,ICICI,3,3
77,9,2015-05-21,478.43,Transaction 77,Google_India,Pune,9,ICICI,3,3
78,9,2015-05-11,-875.75,Transaction 78,Google_India,Pune,9,ICICI,3,3
79,9,2015-05-20,524.17,Transaction 79,Google_India,Pune,9,ICICI,3,3
80,9,2015-05-11,864.42,Transaction 80,Google_India,Pune,9,ICICI,3,3
81,9,2015-05-21,930.0,Transaction 81,Google_India,Pune,9,ICICI,3,3
82,9,2015-05-28,-153.23,Transaction 82,Google_India,Pune,9,ICICI,3,3
83,9,2015-05-21,458.69,Transaction 83,Google_India,Pune,9,ICICI,3,3
84,9,2015-05-11,348.21,Transaction 84,Google_India,Pune,9,ICICI,3,3
85,9,2015-05-01,-999.8,Transaction 85,Google_India,Pune,9,ICICI,3,3
86,9,2015-05-31,-967.2,Transaction 86,Google_India,Pune,9,ICICI,3,3
87,9,2015-05-09,129.64,Transaction 87,Google_India,Pune,9,ICICI,3,3
88,9,2015-05-28,-913.31,Transaction 88,Google_India,Pune,9,ICICI,3,3
89,9,2015-05-22,765.31,Transaction 89,Google_India,Pune,9,ICICI,3,3
90,9,2015-05-07,-242.78,Transaction 90,Google_India,Pune,9,ICICI,3,3
91,9,2015-05-11,836.09,Transaction 91,Google_India,Pune,9,ICICI,3,3
92,9,2015-05-11,763.67,Transaction 92,Google_India,Pune,9,ICICI,3,3
93,9,2015-05-13,-493.92,Transaction 93,Google_India,Pune,9,ICICI,3,3
94,9,2015-05-28,754.0,Transaction 94,Google_India,Pune,9,ICICI,3,3
95,9,2015-05-18,722.02,Transaction 95,Google_India,Pune,9,ICICI,3,3
96,9,2015-05-13,-544.88,Transaction 96,Google_India,Pune,9,ICICI,3,3
97,9,2015-05-29,969.98,Transaction 97,Google_India,Pune,9,ICICI,3,3
98,9,2015-05-23,449.91,Transaction 98,Google_India,Pune,9,ICICI,3,3
99,9,2015-05-12,818.52,Transaction 99,Google_India,Pune,9,ICICI,3,3
100,9,2015-05-13,502.82,Transaction 100,Google_India,Pune,9,ICICI,3,3
